run_id,planner,scenario,sample_index,elapsed_s,x,y,yaw_rad
20260429_021504_004,astar,open_world,5,0.612,5.0294,9.1207,1.60141
20260429_021504_004,astar,open_world,6,0.758,5.0291,9.1304,1.5998
20260429_021504_004,astar,open_world,7,0.88,5.0288,9.1399,1.59732
20260429_021505_032,astar,open_world,0,0.022,5.0286,9.148,1.59649
20260429_021505_032,astar,open_world,1,0.14,5.0284,9.1572,1.59606
20260429_021505_032,astar,open_world,2,0.294,5.0281,9.1664,1.59564
20260429_021505_032,astar,open_world,3,0.42,5.0279,9.1741,1.59547
20260429_021505_032,astar,open_world,4,0.586,5.0277,9.1829,1.5961
20260429_021505_032,astar,open_world,5,0.707,5.0275,9.1916,1.59709
20260429_021505_032,astar,open_world,6,0.831,5.0273,9.1989,1.59821
20260429_021505_032,astar,open_world,7,0.965,5.0271,9.2074,1.59956
20260429_021506_053,astar,open_world,0,0.021,5.027,9.2109,1.60015
20260429_021506_053,astar,open_world,1,0.142,5.0267,9.219,1.60155
20260429_021506_053,astar,open_world,2,0.276,5.0265,9.227,1.60298
20260429_021506_053,astar,open_world,3,0.382,5.0262,9.2337,1.60424
20260429_021506_053,astar,open_world,4,0.515,5.026,9.2414,1.60574
20260429_021506_053,astar,open_world,5,0.643,5.0257,9.2489,1.60779
20260429_021506_053,astar,open_world,6,0.811,5.0255,9.2552,1.60974
20260429_021506_053,astar,open_world,7,0.954,5.0252,9.2624,1.61173
20260429_021507_064,astar,open_world,0,0.017,5.0251,9.2654,1.61236
20260429_021507_064,astar,open_world,1,0.152,5.0248,9.2724,1.61384
20260429_021507_064,astar,open_world,2,0.266,5.0245,9.2791,1.61528
20260429_021507_064,astar,open_world,3,0.378,5.0242,9.2848,1.61651
20260429_021507_064,astar,open_world,4,0.5,5.0239,9.2914,1.61794
20260429_021507_064,astar,open_world,5,0.624,5.0236,9.2978,1.61931
20260429_021507_064,astar,open_world,6,0.742,5.0233,9.3032,1.62045
20260429_021507_064,astar,open_world,7,0.888,5.023,9.3093,1.62205
20260429_021507_064,astar,open_world,8,0.991,5.0229,9.3119,1.62269
20260429_021508_093,astar,open_world,0,0.064,5.0226,9.318,1.6234
20260429_021508_093,astar,open_world,1,0.203,5.0223,9.3238,1.62368
20260429_021508_093,astar,open_world,2,0.337,5.022,9.3288,1.62372
20260429_021508_093,astar,open_world,3,0.459,5.0217,9.3345,1.62449
20260429_021508_093,astar,open_world,4,0.584,5.0214,9.34,1.62555
20260429_021508_093,astar,open_world,5,0.711,5.0211,9.3448,1.62657
20260429_021508_093,astar,open_world,6,0.817,5.0208,9.3502,1.62776
20260429_021508_093,astar,open_world,7,0.952,5.0205,9.3553,1.62762
20260429_021509_113,astar,open_world,0,0.002,5.0204,9.3571,1.62611
20260429_021509_113,astar,open_world,1,0.118,5.0204,9.3587,1.62088
20260429_021509_113,astar,open_world,2,0.252,5.0204,9.3588,1.61426
20260429_021509_113,astar,open_world,3,0.369,5.0204,9.3588,1.60377
20260429_021509_113,astar,open_world,4,0.5,5.0204,9.3588,1.59033
20260429_021509_113,astar,open_world,5,0.628,5.0204,9.3588,1.5784
20260429_021509_113,astar,open_world,6,0.768,5.0204,9.3588,1.56242
20260429_021509_113,astar,open_world,7,0.911,5.0204,9.3588,1.54959
20260429_021509_113,astar,open_world,8,1.024,5.0204,9.3588,1.5444
20260429_021510_143,astar,open_world,0,0.05,5.0204,9.3588,1.53985
20260429_021510_143,astar,open_world,1,0.18,5.0204,9.3588,1.52536
20260429_021510_143,astar,open_world,2,0.325,5.0204,9.3602,1.48966
20260429_021510_143,astar,open_world,3,0.47,5.0208,9.3645,1.45731
20260429_021510_143,astar,open_world,4,0.604,5.0214,9.3689,1.43311
20260429_021510_143,astar,open_world,5,0.729,5.0221,9.374,1.41104
20260429_021510_143,astar,open_world,6,0.862,5.023,9.3792,1.39747
20260429_021510_143,astar,open_world,7,0.999,5.0238,9.3838,1.39552
20260429_021511_163,astar,open_world,0,0.046,5.0244,9.3869,1.39489
20260429_021511_163,astar,open_world,1,0.195,5.0252,9.3916,1.39585
20260429_021511_163,astar,open_world,2,0.326,5.0261,9.397,1.39704
20260429_021511_163,astar,open_world,3,0.444,5.0271,9.4024,1.39534
20260429_021511_163,astar,open_world,4,0.567,5.0279,9.407,1.40114
20260429_021511_163,astar,open_world,5,0.688,5.0288,9.4124,1.40832
20260429_021511_163,astar,open_world,6,0.815,5.0297,9.4179,1.41551
20260429_021511_163,astar,open_world,7,0.935,5.0304,9.4226,1.42158
20260429_021512_193,astar,open_world,0,0.03,5.0312,9.428,1.42863
20260429_021512_193,astar,open_world,1,0.161,5.0319,9.4332,1.43561
20260429_021512_193,astar,open_world,2,0.281,5.0325,9.4377,1.44146
20260429_021512_193,astar,open_world,3,0.4,5.0332,9.443,1.44821
20260429_021512_193,astar,open_world,4,0.533,5.0338,9.4482,1.45441
20260429_021512_193,astar,open_world,5,0.672,5.0343,9.4526,1.46093
20260429_021512_193,astar,open_world,6,0.799,5.0349,9.4576,1.47049
20260429_021512_193,astar,open_world,7,0.927,5.0354,9.4628,1.48152
20260429_021513_222,astar,open_world,0,0.04,5.0358,9.4673,1.49045
20260429_021513_222,astar,open_world,1,0.159,5.0361,9.4723,1.49815
20260429_021513_222,astar,open_world,2,0.265,5.0365,9.4772,1.50629
20260429_021513_222,astar,open_world,3,0.396,5.0367,9.4814,1.5133
20260429_021513_222,astar,open_world,4,0.544,5.037,9.4863,1.52026
20260429_021513_222,astar,open_world,5,0.679,5.0373,9.4912,1.52398
20260429_021513_222,astar,open_world,6,0.815,5.0374,9.4954,1.52495
20260429_021513_222,astar,open_world,7,0.933,5.0377,9.5002,1.52559
20260429_021514_252,astar,open_world,0,0.045,5.0379,9.505,1.52624
20260429_021514_252,astar,open_world,1,0.18,5.0381,9.5099,1.52687
20260429_021514_252,astar,open_world,2,0.311,5.0383,9.514,1.52736
20260429_021514_252,astar,open_world,3,0.442,5.0385,9.5189,1.52795
20260429_021514_252,astar,open_world,4,0.571,5.0387,9.523,1.52844
20260429_021514_252,astar,open_world,5,0.687,5.0389,9.5279,1.52899
20260429_021514_252,astar,open_world,6,0.815,5.0391,9.5327,1.52953
20260429_021514_252,astar,open_world,7,0.936,5.0392,9.5368,1.52997
20260429_021515_283,astar,open_world,0,0.013,5.0394,9.5417,1.53049
20260429_021515_283,astar,open_world,1,0.137,5.0396,9.5465,1.531
20260429_021515_283,astar,open_world,2,0.277,5.0398,9.5507,1.53141
20260429_021515_283,astar,open_world,3,0.412,5.04,9.5555,1.53189
20260429_021515_283,astar,open_world,4,0.542,5.0402,9.5603,1.53234
20260429_021515_283,astar,open_world,5,0.679,5.0403,9.5644,1.53274
20260429_021515_283,astar,open_world,6,0.81,5.0405,9.5692,1.53319
20260429_021515_283,astar,open_world,7,0.919,5.0407,9.574,1.53359
20260429_021516_312,astar,open_world,0,0.018,5.0408,9.5782,1.53393
20260429_021516_312,astar,open_world,1,0.14,5.041,9.583,1.53427
20260429_021516_312,astar,open_world,2,0.266,5.0412,9.5879,1.53461
20260429_021516_312,astar,open_world,3,0.396,5.0413,9.592,1.53488
20260429_021516_312,astar,open_world,4,0.547,5.0415,9.5969,1.53518
20260429_021516_312,astar,open_world,5,0.694,5.0417,9.6017,1.53548
20260429_021516_312,astar,open_world,6,0.837,5.0418,9.6059,1.53572
20260429_021516_312,astar,open_world,7,0.961,5.042,9.6107,1.53603
20260429_021517_342,astar,open_world,0,0.058,5.0422,9.6156,1.53629
20260429_021517_342,astar,open_world,1,0.182,5.0423,9.6197,1.5365
20260429_021517_342,astar,open_world,2,0.29,5.0425,9.6246,1.53673
20260429_021517_342,astar,open_world,3,0.447,5.0427,9.6295,1.53697
20260429_021517_342,astar,open_world,4,0.603,5.0428,9.6336,1.53715
20260429_021517_342,astar,open_world,5,0.739,5.043,9.6385,1.53739
20260429_021517_342,astar,open_world,6,0.857,5.0431,9.6434,1.53761
20260429_021517_342,astar,open_world,7,0.987,5.0433,9.6475,1.53779
20260429_021518_357,astar,open_world,0,0.043,5.0433,9.6503,1.53789
20260429_021518_357,astar,open_world,1,0.181,5.0435,9.6545,1.53803
20260429_021518_357,astar,open_world,2,0.322,5.0436,9.6593,1.53831
20260429_021518_357,astar,open_world,3,0.46,5.0438,9.6642,1.5386
20260429_021518_357,astar,open_world,4,0.62,5.0439,9.6684,1.53879
20260429_021518_357,astar,open_world,5,0.769,5.0441,9.6732,1.53899
20260429_021518_357,astar,open_world,6,0.905,5.0442,9.6781,1.53916
20260429_021519_375,astar,open_world,0,0.017,5.0444,9.6822,1.53926
20260429_021519_375,astar,open_world,1,0.14,5.0445,9.6871,1.5394
20260429_021519_375,astar,open_world,2,0.277,5.0447,9.692,1.53953
20260429_021519_375,astar,open_world,3,0.426,5.0448,9.6961,1.53961
20260429_021519_375,astar,open_world,4,0.575,5.045,9.701,1.53971
20260429_021519_375,astar,open_world,5,0.724,5.0451,9.7059,1.53978
20260429_021519_375,astar,open_world,6,0.848,5.0452,9.7101,1.53984
20260429_021519_375,astar,open_world,7,0.994,5.0454,9.715,1.53989
20260429_021520_394,astar,open_world,0,0.06,5.0455,9.717,1.53992
20260429_021520_394,astar,open_world,1,0.195,5.0456,9.7219,1.54
20260429_021520_394,astar,open_world,2,0.33,5.0458,9.7268,1.54007
20260429_021520_394,astar,open_world,3,0.458,5.0459,9.7311,1.54012
20260429_021520_394,astar,open_world,4,0.605,5.046,9.736,1.54019
20260429_021520_394,astar,open_world,5,0.754,5.0462,9.7408,1.54024
20260429_021520_394,astar,open_world,6,0.871,5.0463,9.745,1.54026
20260429_021520_394,astar,open_world,7,0.998,5.0465,9.7499,1.54032
20260429_021521_412,astar,open_world,0,0.044,5.0465,9.752,1.54032
20260429_021521_412,astar,open_world,1,0.177,5.0467,9.7569,1.54036
20260429_021521_412,astar,open_world,2,0.298,5.0468,9.7619,1.54038
20260429_021521_412,astar,open_world,3,0.479,5.047,9.766,1.54039
20260429_021521_412,astar,open_world,4,0.626,5.0471,9.7709,1.54041
20260429_021521_412,astar,open_world,5,0.765,5.0473,9.7758,1.54042
20260429_021521_412,astar,open_world,6,0.901,5.0474,9.78,1.5404
20260429_021522_432,astar,open_world,0,0.024,5.0475,9.7849,1.54037
20260429_021522_432,astar,open_world,1,0.165,5.0477,9.7898,1.54035
20260429_021522_432,astar,open_world,2,0.3,5.0478,9.794,1.54032
20260429_021522_432,astar,open_world,3,0.449,5.048,9.7989,1.54028
20260429_021522_432,astar,open_world,4,0.59,5.0481,9.8038,1.54026
20260429_021522_432,astar,open_world,5,0.723,5.0482,9.808,1.54024
20260429_021522_432,astar,open_world,6,0.826,5.0483,9.8108,1.54024
20260429_021522_432,astar,open_world,7,0.965,5.0485,9.815,1.54019
20260429_021523_453,astar,open_world,0,0.008,5.0485,9.8178,1.54017
20260429_021523_453,astar,open_world,1,0.128,5.0487,9.822,1.54012
20260429_021523_453,astar,open_world,2,0.251,5.0488,9.8269,1.5401
20260429_021523_453,astar,open_world,3,0.36,5.049,9.8318,1.54007
20260429_021523_453,astar,open_world,4,0.468,5.0491,9.836,1.54004
20260429_021523_453,astar,open_world,5,0.59,5.0492,9.8409,1.53997
20260429_021523_453,astar,open_world,6,0.719,5.0494,9.8458,1.53991
20260429_021523_453,astar,open_world,7,0.893,5.0495,9.85,1.53985
20260429_021524_472,astar,open_world,0,0.023,5.0497,9.8549,1.53981
20260429_021524_472,astar,open_world,1,0.184,5.0498,9.8598,1.53977
20260429_021524_472,astar,open_world,2,0.323,5.05,9.864,1.53971
